group_name,path,difference,difficulty
Children playing soccer,./data/VisDiffBench/easy/2_a/000069.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000070.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000071.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000072.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000073.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000074.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000075.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000076.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000077.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000078.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000079.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000080.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000081.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000082.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000083.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000084.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000085.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000086.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000087.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000088.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000089.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000090.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000091.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000092.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000093.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000094.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000095.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000096.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000097.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000098.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000099.jpg,Activity (Soccer vs Swimming),easy
Children playing soccer,./data/VisDiffBench/easy/2_a/000100.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000001.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000002.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000003.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000004.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000005.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000006.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000007.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000008.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000009.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000010.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000011.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000012.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000013.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000014.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000015.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000016.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000017.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000018.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000019.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000020.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000021.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000022.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000023.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000024.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000025.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000026.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000027.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000028.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000029.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000030.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000031.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000032.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000033.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000034.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000035.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000036.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000037.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000038.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000039.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000040.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000041.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000042.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000043.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000044.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000045.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000046.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000047.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000048.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000049.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000050.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000051.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000052.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000053.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000054.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000055.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000056.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000057.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000058.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000059.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000060.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000061.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000062.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000063.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000064.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000065.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000066.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000067.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000068.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000069.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000070.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000071.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000072.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000073.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000074.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000075.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000076.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000077.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000078.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000079.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000080.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000081.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000082.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000083.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000084.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000085.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000086.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000087.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000088.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000089.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000090.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000091.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000092.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000093.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000094.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000095.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000096.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000097.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000098.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000099.jpg,Activity (Soccer vs Swimming),easy
Children swimming in a pool,./data/VisDiffBench/easy/2_b/000100.jpg,Activity (Soccer vs Swimming),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000001.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000002.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000003.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000004.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000005.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000006.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000007.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000008.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000009.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000010.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000011.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000012.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000013.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000014.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000015.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000016.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000017.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000018.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000019.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000020.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000021.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000022.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000023.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000024.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000025.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000026.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000027.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000028.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000029.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000030.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000031.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000032.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000033.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000034.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000035.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000036.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000037.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000038.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000039.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000040.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000041.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000042.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000043.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000044.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000045.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000046.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000047.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000048.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000049.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000050.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000051.jpg,Landscape (Mountains vs Desert),easy
Snow-covered mountains,./data/VisDiffBench/easy/3_a/000052.jpg,Landscape (Mountains vs Desert),easy
